业务日期,年,月,省份,城市,客户类型,供应商,门店,商品名称,规格,数量(盒),单价(元),金额(元),有效期
2025-05-26,2025,5,江苏省,镇江市,连锁总部,供应商138934222,门店4131728950,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,1,23.5,23.5,2027-11-30
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店4036932789,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,6,29.8,178.8,2027-11-30
2025-05-26,2025,5,山东省,青岛市,连锁总部,供应商1843859073,门店516966531,氯雷他定片,10mg\12片/板×1板/盒x200盒,1,24.0,24.0,2028-01-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2221118602,富马酸卢帕他定片,10mg\5片x200盒,2,95.0,190.0,2026-09-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店3916712938,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,2,27.0,54.0,2027-11-30
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店3824678921,富马酸卢帕他定片,10mg\5片x200盒,2,95.0,190.0,2026-09-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店1255048580,黄芪精,每支装10ml\30支/盒x12盒,-3,225.0,-675.0,2025-09-30
2025-05-26,2025,5,广东省,中山市,连锁总部,供应商2146400823,门店1559274267,蓝芩口服液,每支装10ml\7支/盒x80盒,22,45.5,1001.0,2026-11-30
2025-05-26,2025,5,山东省,青岛市,连锁总部,供应商1843859073,门店3544834503,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,29.9,59.8,2027-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店2299461538,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,4,25.1,100.4,2028-01-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2337525574,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,7,38.0,266.0,2026-03-31
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店3591562543,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,10,29.8,298.0,2027-11-30
2025-05-26,2025,5,辽宁省,大连市,连锁总部,供应商22150743,门店1326491286,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,20,50.94,1018.8,2026-10-31
2025-05-26,2025,5,四川省,成都市,连锁总部,供应商1482740674,门店4109627352,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,7,39.8,278.6,2026-12-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店1975676876,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,3,52.9,158.7,2026-10-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店187735078,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,4,47.3,189.2,2026-11-30
2025-05-26,2025,5,四川省,德阳市,连锁总部,供应商1482740674,门店1070984414,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2026-12-31
2025-05-26,2025,5,辽宁省,大连市,连锁总部,供应商22150743,门店2037369329,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,2,50.94,101.88,2026-10-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2494841926,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,10,38.0,380.0,2026-03-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店4166895872,依帕司他片,50mg\9片/板×2板/盒x300盒,5,68.0,340.0,2027-10-31
2025-05-26,2025,5,四川省,成都市,连锁总部,供应商1482740674,门店243630464,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,2,39.8,79.6,2026-12-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店1355375101,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,4,52.9,211.6,2026-10-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店966929857,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,4,39.8,159.2,2027-12-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店1220001636,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-1,59.0,-59.0,2026-03-31
2025-05-26,2025,5,山东省,青岛市,连锁总部,供应商1843859073,门店591930593,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,4,29.9,119.6,2027-12-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店3558424787,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,1,52.9,52.9,2026-10-31
2025-05-26,2025,5,广东省,惠州市,连锁总部,供应商2146400823,门店2838025679,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,29.9,29.9,2027-12-31
2025-05-26,2025,5,广东省,惠州市,连锁总部,供应商2146400823,门店2188879157,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,4,39.8,159.2,2027-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3852435431,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,5,14.0,70.0,2027-11-30
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店1206564369,黄芪精,每支装10ml\60支/盒x8盒,1,398.0,398.0,2026-06-30
2025-05-26,2025,5,山东省,青岛市,连锁总部,供应商1843859073,门店2747842756,格列吡嗪缓释片,5mg\12片/板×1板/盒x200盒,2,14.0,28.0,2026-10-31
2025-05-26,2025,5,山东省,青岛市,连锁总部,供应商1843859073,门店1181184874,格列吡嗪缓释片,5mg\12片/板×1板/盒x200盒,1,14.0,14.0,2026-08-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2745665611,富马酸卢帕他定片,10mg\5片x200盒,2,95.0,190.0,2026-09-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店1447913677,依帕司他片,50mg\9片/板×2板/盒x300盒,5,68.0,340.0,2027-11-30
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2872291003,富马酸卢帕他定片,10mg\5片x200盒,1,95.0,95.0,2026-09-30
2025-05-26,2025,5,福建省,福州市,连锁总部,供应商3017003205,门店3745224163,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,24.5,49.0,2028-01-31
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店1413829449,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,-2,9.8,-19.6,2027-02-28
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店43352576,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,11,52.9,581.9,2026-10-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店2702929866,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,26.8,26.8,2028-01-31
2025-05-26,2025,5,北京市,北京市,连锁总部,供应商1140000869,门店100652973,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,5,65.3,326.5,2026-11-30
2025-05-26,2025,5,江苏省,南京市,连锁总部,供应商2211188622,门店1795658712,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,2,52.0,104.0,2026-11-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店3327982354,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店1055716022,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,1,14.0,14.0,2027-10-31
2025-05-26,2025,5,广东省,佛山市,连锁总部,供应商925931529,门店3905936826,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,5,33.6,168.0,2027-11-30
2025-05-26,2025,5,广东省,东莞市,连锁总部,供应商2146400823,门店3608829853,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-12-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店2235850112,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,3,29.9,89.7,2027-12-31
2025-05-26,2025,5,辽宁省,大连市,连锁总部,供应商22150743,门店2528202304,依帕司他片,50mg\9片/板×2板/盒x300盒,4,69.8,279.2,2027-11-30
2025-05-26,2025,5,上海市,上海市,连锁总部,供应商2057597640,门店2763001307,马来酸依那普利片,5mg\8片/板×2板/盒x300盒,2,6.0,12.0,2027-11-30
2025-05-26,2025,5,广东省,佛山市,连锁总部,供应商925931529,门店1239269457,蓝芩口服液,每支装10ml\7支/盒x80盒,2,45.5,91.0,2026-05-31
2025-05-26,2025,5,四川省,成都市,连锁总部,供应商1482740674,门店3106977469,蓝芩口服液,每支装10ml\7支/盒x80盒,3,49.8,149.4,2026-05-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店2671505933,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,2,70.5,141.0,2026-10-31
2025-05-26,2025,5,江苏省,镇江市,连锁总部,供应商138934222,门店132532994,格列吡嗪缓释片,5mg\12片/板×1板/盒x200盒,20,11.7,234.0,2026-08-31
2025-05-26,2025,5,北京市,北京市,连锁总部,供应商1140000869,门店1927448550,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,10,38.0,380.0,2026-04-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店1194527843,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,78.0,156.0,2027-01-31
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店2763690856,荜铃胃痛颗粒,每袋相当于饮片20克\5g×9袋/盒x60盒,-1,53.6,-53.6,2025-07-31
2025-05-26,2025,5,广东省,惠州市,连锁总部,供应商2146400823,门店3680861283,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,1,39.8,39.8,2027-12-31
2025-05-26,2025,5,江苏省,镇江市,连锁总部,供应商138934222,门店2712909577,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,1,23.5,23.5,2027-11-30
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店1284870703,枸地氯雷他定片,8.8mg\5片/板×1板/盒x200盒,1,55.0,55.0,2026-11-30
2025-05-26,2025,5,江苏省,无锡市,连锁总部,供应商3851299560,门店1916156530,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,2,15.0,30.0,2027-11-30
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店837023352,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,3,23.5,70.5,2027-11-30
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店1416435750,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,25.1,50.2,2028-01-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店1220001636,散风通窍滴丸,每20丸重0.76g\20丸/袋×3袋/盒x100盒,-1,59.0,-59.0,2026-03-31
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店1897141789,富马酸卢帕他定片,10mg\5片x200盒,1,95.0,95.0,2026-09-30
2025-05-26,2025,5,湖北省,武汉市,连锁总部,供应商3281147653,门店2094774296,富马酸卢帕他定片,10mg\5片x200盒,2,95.0,190.0,2026-09-30
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店3355503836,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,11,52.9,581.9,2026-10-31
2025-05-26,2025,5,北京市,北京市,连锁总部,供应商1140000869,门店76720552,葡萄糖酸钙锌口服溶液,10ml\12支/盒x40盒,1,36.0,36.0,2026-02-28
2025-05-26,2025,5,广东省,东莞市,连锁总部,供应商2146400823,门店1604882578,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,3,8.9,26.7,2027-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3932265259,神曲消食口服液,10ml/支\6支/盒x80盒,2,78.0,156.0,2026-11-30
2025-05-26,2025,5,江苏省,南京市,连锁总部,供应商138934222,门店2894237190,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,17,38.0,646.0,2026-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3232933206,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,6,52.9,317.4,2026-10-31
2025-05-26,2025,5,江苏省,镇江市,连锁总部,供应商138934222,门店1114105827,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,10,52.9,529.0,2026-10-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店4230674284,黄芪精,每支装10ml\30支/盒x12盒,-1,225.0,-225.0,2025-12-31
2025-05-26,2025,5,上海市,上海市,连锁总部,供应商2057597640,门店624357821,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,2,81.1,162.2,2026-10-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店3488548243,蓝芩口服液,每支装10ml\7支/盒x80盒,4,45.5,182.0,2026-11-30
2025-05-26,2025,5,天津市,天津市,连锁总部,供应商1848865237,门店3392413337,硝苯地平缓释片(Ⅰ),10mg\16片/板×4板/盒x120盒,5,21.0,105.0,2027-05-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店3652283631,蓝芩口服液,每支装10ml\7支/盒x80盒,7,45.5,318.5,2026-11-30
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店2103326868,依帕司他片,50mg\9片/板×2板/盒x300盒,6,68.0,408.0,2027-11-30
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店3742520227,蓝芩口服液,每支装10ml\7支/盒x80盒,-2,45.5,-91.0,2026-05-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店2534274251,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,76.0,152.0,2026-03-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店2108337002,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,1,26.8,26.8,2028-01-31
2025-05-26,2025,5,北京市,北京市,连锁总部,供应商1140000869,门店2846730192,厄贝沙坦片,0.075g\12片/板×1板/盒x200盒,10,12.7,127.0,2026-11-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店3399902841,蓝芩口服液,每支装10ml\7支/盒x80盒,17,45.5,773.5,2026-11-30
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店1672882202,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,10,76.0,760.0,2026-03-31
2025-05-26,2025,5,北京市,北京市,连锁总部,供应商1140000869,门店1927448550,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×6支/盒x80盒,1,51.5,51.5,2026-10-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店3938551235,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,76.0,152.0,2026-03-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店3938551235,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,6,33.6,201.6,2027-11-30
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店4153525437,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,3,78.0,234.0,2027-01-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3662624101,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,2,14.0,28.0,2027-11-30
2025-05-26,2025,5,上海市,上海市,连锁总部,供应商2057597640,门店2501999577,苯磺酸氨氯地平片,5mg\14片/板×2板/盒x200盒,3,35.3,105.9,2027-11-30
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店1734882652,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,76.0,152.0,2026-03-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店4123940546,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2026-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店699063926,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,9,70.5,634.5,2026-10-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店3262561348,黄芪精,每支装10ml\60支/盒x8盒,3,388.0,1164.0,2026-07-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店2140304890,黄芪精,每支装10ml\30支/盒x12盒,1,228.0,228.0,2025-12-31
2025-05-26,2025,5,江苏省,南京市,连锁总部,供应商2211188622,门店1678495513,胃苏颗粒,每袋装5克(无蔗糖)\9袋/盒x60盒,2,21.63,43.26,2028-01-31
2025-05-26,2025,5,上海市,上海市,连锁总部,供应商2057597640,门店1471173926,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,-5,10.3,-51.5,2027-10-31
2025-05-26,2025,5,广东省,深圳市,连锁总部,供应商2146400823,门店1947889924,黄芪精,每支装10ml\30支/盒x12盒,-1,225.0,-225.0,2025-09-30
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店4004272595,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,1,10.4,10.4,2027-11-30
2025-05-26,2025,5,江苏省,镇江市,连锁总部,供应商138934222,门店3189311302,盐酸左氧氟沙星胶囊,0.1g\12粒/板×1板/盒x200盒,1,14.0,14.0,2027-11-30
2025-05-26,2025,5,辽宁省,大连市,连锁总部,供应商22150743,门店658818689,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-12-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店837023352,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,2,52.9,105.8,2026-10-31
2025-05-26,2025,5,四川省,成都市,连锁总部,供应商1482740674,门店928472968,苏黄止咳胶囊,每粒装0.45g\9粒/板×1板/袋×1袋/盒x240盒,3,39.8,119.4,2026-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3515732993,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,4,52.9,211.6,2026-10-31
2025-05-26,2025,5,四川省,成都市,连锁总部,供应商1482740674,门店3946922373,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,2,78.0,156.0,2026-05-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店3568509773,罗红霉素胶囊,150mg\12粒/板×1板/盒x200盒,2,23.5,47.0,2027-11-30
2025-05-26,2025,5,上海市,上海市,连锁总部,供应商2057597640,门店1035065026,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,5,81.1,405.5,2026-10-31
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店3696120058,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,2,39.8,79.6,2027-05-31
2025-05-26,2025,5,广东省,惠州市,连锁总部,供应商2146400823,门店580526771,氨氯地平贝那普利片(Ⅰ),12.5mg\7片/板×1板/盒x200盒,5,52.6,263.0,2026-10-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店3262561348,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,1,70.5,70.5,2026-10-31
2025-05-26,2025,5,江苏省,常州市,连锁总部,供应商3826500444,门店1191882417,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×9支/盒x80盒,13,52.9,687.7,2026-10-31
2025-05-26,2025,5,广东省,佛山市,连锁总部,供应商925931529,门店736858997,荜铃胃痛颗粒,每袋相当于饮片20克\6袋/盒x90盒,3,39.8,119.4,2027-05-31
2025-05-26,2025,5,江苏省,南京市,连锁总部,供应商138934222,门店2982167448,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,3,70.5,211.5,2026-10-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店3677632535,神曲消食口服液,10ml/支\6支/盒x80盒,3,78.0,234.0,2026-11-30
2025-05-26,2025,5,广东省,广州市,连锁总部,供应商925931529,门店2999669962,苏黄止咳胶囊,每粒装0.45g\9粒/板×2板/袋×1袋/盒x240盒,5,76.0,380.0,2026-03-31
2025-05-26,2025,5,广东省,江门市,连锁总部,供应商2146400823,门店1821018210,马来酸依那普利片,10mg\8片/板×2板/盒x200盒,2,8.9,17.8,2027-12-31
2025-05-26,2025,5,江苏省,苏州市,连锁总部,供应商138934222,门店2152881904,蓝芩口服液,每1毫升相当于饮片2.12克\10ml/支×12支/盒x40盒,19,70.5,1339.5,2026-10-31
